fecha;codruta;tipoleche;peso;temp;acidez;ph;densidad;est;mg;prot;lactosa;caseina
09/05/2016;1;CABRA;25240;2,9;14;6,83;1,032;13,53;4,66;3,64;4,72;2,71
10/05/2016;1;CABRA;25080;4,8;14;6,82;1,032;13,05;4,48;3,54;4,57;2,59
10/05/2016;40;OVEJA;8100;5,9;18;6,84;1,036;18,04;7,1;5,29;4,9;4,15
10/05/2016;29;VACA;17400;4;14;6,83;1,03;11,7;3,08;3,06;4,86;2,18
10/05/2016;29;VACA;9000;6,5;14;6,83;1,03;12,08;3,5;3,19;4,64;2,27
10/05/2016;41;CABRA;8500;4,3;13;6,83;1,032;13,41;4,7;3,32;4,8;2,56
10/05/2016;32;VACA;28320;4;15;6,8;1,03;12,27;3,33;3,26;4,96;2,31
10/05/2016;43;CABRA;3860;4,8;13;6,83;1,032;14,14;4,94;3,88;4,75;2,91
10/05/2016;26;VACA;5980;4,5;15;6,8;1,03;12,45;3,76;3,15;4,82;2,26
10/05/2016;39;CABRA;1940;5,2;13;6,85;1,032;14,06;5,08;3,51;4,79;2,68
10/05/2016;39;OVEJA;3940;4,3;20;6,83;1,036;18,74;7,77;5,5;4,73;4,27
10/05/2016;42;CABRA;5980;6;13;6,85;1,032;13,22;4,5;3,41;4,8;2,56
10/05/2016;27;VACA;14640;8;15;6,76;1,03;12,34;3,65;3,2;4,84;2,26
10/05/2016;24;VACA;20300;4,5;15;6,81;1,03;12,42;3,67;3,15;4,84;2,27
10/05/2016;25;VACA;25360;5,6;16;6,82;1,03;13,2;4,25;3,38;4,94;2,42
10/05/2016;30;VACA;26320;5,1;14;6,84;1,03;12,45;3,71;3,23;4,79;2,27
10/05/2016;38;CABRA;8960;5;14;6,82;1,032;14,13;5,22;3,63;4,69;2,71
10/05/2016;38;OVEJA;3580;5;20;6,8;1,036;17,68;7;5,33;4,68;4,15
10/05/2016;37;CABRA;3040;7,4;14;6,85;1,032;13,85;4,95;3,66;4,74;2,74
10/05/2016;1;CABRA;25120;3,4;13;6,78;1,032;13,42;4,78;3,39;4,66;2,53
10/05/2016;36;CABRA;15840;6,8;14;6,82;1,032;13,85;5,05;3,36;4,73;2,57
10/05/2016;42;CABRA;1880;5,5;13;6,83;1,032;14,26;5,19;3,72;4,68;2,81
10/05/2016;42;OVEJA;9600;5;20;6,78;1,036;18,45;7,55;5,39;4,78;4,21
10/05/2016;1;CABRA;25720;3,3;14;6,78;1,032;13,88;5,07;3,48;4,72;2,59
11/05/2016;1;CABRA;25500;3,7;14;6,82;1,032;13,4;4,62;3,58;4,71;2,65
11/05/2016;22;VACA;23460;5;15;6,8;1,03;12,21;3,47;3,17;4,87;2,28
11/05/2016;24;VACA;16500;6,5;15;6,81;1,03;12,23;3,38;3,27;4,87;2,3
11/05/2016;29;VACA;16860;3,3;15;6,83;1,03;11,59;2,94;3,07;4,84;2,19
11/05/2016;29;VACA;7960;6,5;15;6,81;1,03;12,2;3,6;3,18;4,64;2,25
11/05/2016;41;OVEJA;2660;4,8;18;6,83;1,036;17,99;7,18;5,21;4,83;4,1
11/05/2016;40;OVEJA;3980;5;21;6,78;1,036;18,36;7,61;4,91;4,88;3,95
11/05/2016;40;CABRA;5180;5;14;6,8;1,032;13,76;4,84;3,46;4,83;2,67
11/05/2016;32;VACA;25000;5,8;15;6,79;1,03;12,15;3,4;3,16;4,85;2,25
11/05/2016;26;VACA;5780;4,5;15;6,82;1,03;12,44;3,7;3,14;4,85;2,27
11/05/2016;42;CABRA;2320;5;14;6,82;1,032;13,31;4,43;3,63;4,65;2,76
11/05/2016;42;OVEJA;2760;6,2;20;6,8;1,036;18,21;7,23;5,58;4,79;4,37
11/05/2016;38;CABRA;1300;7,4;13;6,84;1,032;13,93;5,12;3,66;4,6;2,74
11/05/2016;25;VACA;23520;5,4;15;6,79;1,03;12,97;4,05;3,4;4,86;2,43
11/05/2016;43;CABRA;1180;5;14;6,81;1,032;13,63;4,81;3,58;4,67;2,69
11/05/2016;43;OVEJA;3020;5,3;20;6,78;1,036;18,06;6,99;5,76;4,67;4,46
11/05/2016;45;CABRA;9880;4;15;6,8;1,032;13,55;4,77;3,51;4,71;2,63
11/05/2016;46;OVEJA;12600;4;20;6,8;1,036;17,49;6,69;5,27;4,79;4,18
11/05/2016;39;OVEJA;7360;5,6;18;6,84;1,036;17,67;7,02;5,2;4,68;4,04
11/05/2016;1;CABRA;25760;3;13;6,81;1,032;13,89;5,03;3,49;4,73;2,59
11/05/2016;1;CABRA;25760;3,8;13;6,82;1,032;13,93;5,05;3,46;4,8;2,59
11/05/2016;1;CABRA;26120;3,5;13;6,82;1,032;13,47;4,8;3,41;4,68;2,54
11/05/2016;1;CABRA;26640;2,3;14;6,81;1,032;13,67;4,87;3,58;4,69;2,63
12/05/2016;1;CABRA;25540;3,8;14;6,82;1,032;13,5;4,65;3,63;4,76;2,63
12/05/2016;40;OVEJA;10700;6,6;19;6,82;1,036;18,17;7,25;5,39;4,84;4,16
12/05/2016;41;CABRA;8880;4;14;6,8;1,032;13,5;4,77;3,33;4,82;2,53
12/05/2016;26;VACA;5820;4,6;15;6,8;1,03;12,38;3,66;3,13;4,83;2,24
12/05/2016;39;CABRA;1760;4;16;6,85;1,032;14,08;5,15;3,51;4,74;2,64
12/05/2016;39;OVEJA;3960;5;20;6,8;1,036;18,86;7,92;5,52;4,68;4,22
12/05/2016;43;CABRA;4000;5;13;6,85;1,032;14,11;5,04;3,81;4,71;2,81
12/05/2016;32;VACA;29120;2,2;15;6,82;1,03;12,03;3,12;3,24;4,95;2,26
12/05/2016;27;VACA;14460;7,6;15;6,82;1,03;12,41;3,67;3,21;4,84;2,24
12/05/2016;25;VACA;24680;5,5;16;6,77;1,03;13,16;4,18;3,37;4,92;2,42
12/05/2016;24;VACA;16820;3,9;15;6,81;1,03;12,63;3,74;3,19;4,94;2,27
12/05/2016;38;CABRA;8940;5;13;6,84;1,032;14,02;5,14;3,59;4,66;2,65
12/05/2016;38;OVEJA;3380;5;20;6,82;1,036;17,86;7,13;5,37;4,67;4,14
12/05/2016;37;CABRA;2740;5,5;16;6,82;1,032;13,93;4,99;3,68;4,76;2,75
12/05/2016;42;OVEJA;6140;5;20;6,8;1,036;18,79;7,98;5,33;4,74;4,12
12/05/2016;42;CABRA;4640;4;15;6,8;1,032;13,55;4,62;3,56;4,75;NA
12/05/2016;36;CABRA;15460;4;13;6,82;1,032;13,89;5,08;3,41;4,71;2,6
13/05/2016;1;CABRA;25860;3,8;14;6,82;1,032;13,72;4,97;3,46;4,68;2,53
13/05/2016;30;VACA;26160;3,9;14;6,85;1,03;12,15;3,38;3,25;4,84;2,24
13/05/2016;24;VACA;16980;6,3;15;6,81;1,03;12,2;3,38;3,25;4,88;2,26
13/05/2016;41;OVEJA;5140;5,2;19;6,84;1,036;18,15;7,29;5,32;4,86;4,15
13/05/2016;40;CABRA;5240;6;13;6,86;1,032;13,62;4,75;3,41;4,82;2,62
13/05/2016;40;OVEJA;4680;6,4;20;6,79;1,036;18,19;7,37;5,02;4,92;4
13/05/2016;29;VACA;16920;3,8;14;6,84;1,03;11,81;3,04;3,14;4,89;2,2
13/05/2016;29;VACA;9800;6;14;6,84;1,03;12,03;3,43;3,18;4,74;2,23
13/05/2016;26;VACA;5840;4;15;6,82;1,03;12,49;3,75;3,18;4,87;2,28
13/05/2016;32;VACA;25220;6,3;15;6,8;1,03;11,99;3,31;3,15;4,83;2,21
13/05/2016;43;CABRA;1020;6,4;13;6,86;1,032;13,58;4,75;3,49;4,81;2,66
13/05/2016;43;OVEJA;2580;5,3;20;6,82;1,036;18,17;7,12;5,74;4,71;4,4
13/05/2016;45;CABRA;10760;5,4;14;6,81;1,032;13,34;4,75;3,47;4,61;2,54
13/05/2016;1;OVEJA;10740;6,1;20;6,79;1,036;16,67;6,26;5,13;4,66;3,92
13/05/2016;39;OVEJA;6220;3,7;18;6,84;1,036;17,8;7,11;5,19;4,73;4,04
13/05/2016;25;VACA;24220;4,7;15;6,82;1,03;12,98;4,08;3,41;4,85;2,42
13/05/2016;46;OVEJA;12740;6,3;20;6,77;1,036;17,53;6,76;5,3;4,76;4,13
13/05/2016;38;CABRA;1300;6,7;13;6,86;1,032;13,78;5,07;3,54;4,57;2,65
13/05/2016;42;CABRA;3820;5;13;6,85;1,032;13,1;4,33;3,52;4,72;2,61
13/05/2016;42;OVEJA;11760;5,8;20;6,77;1,036;17,39;6,27;5,55;4,9;4,3
13/05/2016;1;CABRA;24880;4;14;6,81;1,032;13,61;4,72;3,68;4,74;2,69
14/05/2016;24;VACA;16500;7,7;15;6,82;1,03;12,53;3,74;3,24;4,88;2,33
14/05/2016;29;VACA;16340;3,8;15;6,82;1,03;11,8;3;3,19;4,87;2,23
14/05/2016;29;VACA;10180;6;15;6,82;1,03;12,24;3,63;3,2;4,66;2,26
14/05/2016;40;OVEJA;10200;6;19;6,78;1,036;18,32;7,33;5,43;4,84;4,22
14/05/2016;41;CABRA;8580;5;13;6,86;1,032;13,47;4,72;3,33;4,86;2,56
14/05/2016;26;VACA;5720;4,4;15;6,81;1,03;12,48;3,76;3,15;4,86;2,24
14/05/2016;42;OVEJA;420;6;20;6,79;1,036;17,42;6,31;5,62;4,91;4,47
14/05/2016;42;CABRA;3400;5,4;14;6,85;1,032;14;4,97;3,75;4,71;2,77
14/05/2016;30;VACA;26140;4,2;15;6,82;1,03;11,93;3,05;3,26;4,91;2,29
14/05/2016;32;VACA;29400;2,8;15;6,8;1,03;12,21;3,22;3,26;4,99;2,32
14/05/2016;39;CABRA;2100;5,3;14;6,83;1,032;14,01;5,06;3,49;4,83;2,63
14/05/2016;39;OVEJA;3880;6,3;20;6,8;1,036;19,21;8,24;5,6;4,64;4,27
14/05/2016;27;VACA;14700;8;15;6,8;1,03;12,36;3,65;3,21;4,84;2,28
14/05/2016;43;CABRA;3820;4,6;15;6,81;1,032;14,39;5,19;3,88;4,76;2,89
14/05/2016;25;VACA;25260;5,8;15;6,83;1,03;13,16;4,17;3,43;4,94;2,44
14/05/2016;37;CABRA;2940;8;13;6,85;1,032;13,96;5,03;3,63;4,75;2,72
14/05/2016;38;CABRA;8840;4,6;14;6,84;1,032;14,13;5,22;3,55;4,75;2,65
14/05/2016;38;OVEJA;3460;4,4;20;6,78;1,036;17,69;7,05;5,31;4,69;4,1
14/05/2016;36;CABRA;15320;4;15;0;1,032;14,1;5,23;3,4;4,79;2,6
14/05/2016;42;CABRA;900;5;14;6,8;1,032;12,42;3,91;3,37;4,64;2,54
14/05/2016;42;OVEJA;5720;4;20;6,8;1,036;19,17;8,17;5,46;4,74;4,24
15/05/2016;29;VACA;16460;5;15;6,8;1,03;11,83;3,13;3,13;4,83;2,2
15/05/2016;29;VACA;8980;5,5;15;6,82;1,03;11,75;3,03;3,23;4,8;2,25
15/05/2016;41;OVEJA;5380;5;19;6,82;1,036;18,21;7,32;5,38;4,85;4,17
15/05/2016;40;CABRA;5220;5,8;14;6,83;1,032;13,89;4,96;3,51;4,84;2,7
15/05/2016;40;OVEJA;4880;6;19;6,8;1,036;18,29;7,46;5,09;4,9;4,05
15/05/2016;32;VACA;24060;6;15;6,82;1,03;12,01;3,34;3,14;4,82;2,2
15/05/2016;26;VACA;5560;4,3;15;6,78;1,03;12,42;3,73;3,12;4,86;2,2
15/05/2016;42;CABRA;6020;5;14;6,77;1,032;13,56;4,69;3,56;4,85;2,62
15/05/2016;42;OVEJA;4540;6,3;21;6,77;1,036;18,25;7,22;5,58;4,81;4,36
15/05/2016;24;VACA;16420;4;15;6,83;1,03;12,29;3,49;3,17;4,94;2,25
15/05/2016;1;OVEJA;10580;6,5;19;6,76;1,036;17,09;6,59;5,06;4,73;3,95
15/05/2016;45;CABRA;10240;6,3;15;6,83;1,032;13,7;4,86;3,59;4,75;2,69
15/05/2016;43;CABRA;1380;8;14;6,83;1,032;13,5;4,72;3,48;4,76;2,66
15/05/2016;43;OVEJA;2980;6;20;6,81;1,036;17,64;6,85;5,62;4,58;4,32
15/05/2016;25;VACA;23280;6,2;15;6,78;1,03;13,13;4,2;3,42;4,88;2,43
15/05/2016;46;OVEJA;12800;7;20;6,8;1,036;17,48;6,72;5,29;4,75;4,14
15/05/2016;38;CABRA;1300;8;13;6,83;1,032;13,98;5,18;3,59;4,61;2,7
15/05/2016;39;OVEJA;3160;7;18;6,82;1,036;17,55;7,01;4,93;4,76;3,89
16/05/2016;30;VACA;27040;5;15;8,4;1,03;12,41;3,76;3,18;4,76;2,25
16/05/2016;20;VACA;24620;5,5;15;8,2;1,03;12,47;3,72;3,28;4,83;2,35
16/05/2016;22;VACA;24720;6,6;15;8,2;1,03;12,4;3,57;3,21;4,97;2,31
16/05/2016;21;VACA;26860;4,4;15;8,3;1,03;12,31;3,35;3,33;4,96;2,37
16/05/2016;23;VACA;24280;5,4;15;8,3;1,03;12,29;3,5;3,17;4,93;2,29
16/05/2016;24;VACA;16860;6,4;15;8,3;1,03;12,2;3,49;3,21;4,82;2,25
16/05/2016;29;VACA;16240;3,4;14;6,85;1,03;11,86;3,09;3,16;4,84;2,25
16/05/2016;29;VACA;10300;6,3;14;6,85;1,03;12,07;3,47;3,17;4,69;2,24
16/05/2016;26;VACA;5620;4,4;15;6,83;1,03;12,3;3,6;3,12;4,86;2,22
16/05/2016;40;OVEJA;8980;5,8;19;6,78;1,036;18,37;7,4;5,42;4,81;4,22
16/05/2016;41;CABRA;8980;4,5;14;6,8;1,032;13,43;4,73;3,35;4,79;2,55
16/05/2016;39;CABRA;1860;6;14;6,82;1,032;14;5,11;3,5;4,75;2,66
16/05/2016;39;OVEJA;4060;5;20;7,9;1,036;18,81;7,93;5,49;4,66;4,21
16/05/2016;27;VACA;14200;8;15;6,8;1,03;12,3;3,65;3,18;4,79;2,28
16/05/2016;43;CABRA;4040;5,5;14;6,18;1,032;14,2;5,16;3,8;4,67;2,88
16/05/2016;25;VACA;26140;5;15;6,8;1,03;13,12;4,14;3,43;4,93;2,47
16/05/2016;37;CABRA;2860;8;13;6,82;1,032;13,96;5,06;3,64;4,74;2,77
16/05/2016;38;CABRA;9080;5;14;6,82;1,032;13,94;5,1;3,55;4,66;2,68
16/05/2016;38;OVEJA;3460;4;20;6,82;1,036;17,37;6,76;5,32;4,69;4,1
16/05/2016;18;VACA;26160;6,5;16;6,75;1,03;12,74;3,53;3,6;5;2,56
16/05/2016;1;CABRA;24580;4;13;6,82;1,032;13,38;4,79;3,46;4,63;2,52
16/05/2016;42;CABRA;3980;5;13;6,82;1,032;13,31;4,53;3,54;4,7;2,65
16/05/2016;42;OVEJA;6480;5,6;20;6,75;1,036;18,86;7,97;5,47;4,72;4,25
16/05/2016;1;CABRA;26000;4;13;6,82;1,032;13,76;5;3,44;4,74;2,54
17/05/2016;32;VACA;29600;6,5;15;6,8;1,03;11,98;2,95;3,28;4,99;2,33
17/05/2016;20;VACA;22940;6;15;6,83;1,03;12,34;3,45;3,33;4,91;2,35
17/05/2016;22;VACA;18540;6,2;15;6,82;1,03;12,49;3,58;3,26;5,02;2,33
17/05/2016;21;VACA;27000;4;15;6,81;1,03;12,34;3,35;3,36;4,97;2,37
17/05/2016;23;VACA;25640;6;15;6,82;1,03;12,29;3,44;3,2;4,96;2,3
17/05/2016;30;VACA;26760;4;14;6,85;1,03;12,27;3,52;3,24;4,85;2,3
17/05/2016;41;OVEJA;2580;6;18;6,84;1,036;17,91;7,17;5,18;4,84;4,07
17/05/2016;40;CABRA;5400;6,3;13;6,85;1,032;13,33;4,42;3,45;4,91;2,68
17/05/2016;40;OVEJA;4560;6,5;19;6,77;1,036;17,98;7,32;4,9;4,87;3,96
17/05/2016;24;VACA;25560;5,3;16;6,84;1,03;12,33;3,57;3,15;4,89;2,26
17/05/2016;29;VACA;16600;3,7;14;6,85;1,03;11,66;2,94;3,14;4,86;2,22
17/05/2016;29;VACA;8400;5,7;14;6,86;1,03;12,03;3,44;3,17;4,71;2,25
17/05/2016;26;VACA;5820;5;15;6,8;1,03;12,28;3,61;3,13;4,87;2,21
17/05/2016;42;CABRA;3420;7;14;6,82;1,032;13,14;4,3;3,62;4,71;2,72
17/05/2016;42;OVEJA;10480;7;20;6,76;1,036;17,36;6,27;5,56;4,91;4,33
17/05/2016;43;CABRA;1240;8;14;6,83;1,032;13,44;4,63;3,49;4,8;2,7
17/05/2016;43;OVEJA;2720;6;19;6,79;1,036;17,77;6,77;5,66;4,77;4,39
17/05/2016;45;CABRA;10880;6;13;6,81;1,032;13,63;4,74;3,61;4,75;2,72
17/05/2016;1;OVEJA;10560;5;20;6,75;1,036;17,22;6,67;5,16;4,72;4,02
17/05/2016;25;VACA;22700;5;15;6,8;1,03;13,04;4,15;3,36;4,87;2,38
17/05/2016;46;OVEJA;12980;6,6;21;6,77;1,036;17,43;6,75;5,21;4,78;4,11
17/05/2016;39;OVEJA;3760;3;18;6,8;1,036;17,55;6,93;4,93;4,87;3,95
17/05/2016;18;VACA;25320;6,7;15;6,8;1,03;12,43;3,06;3,67;5,08;2,66
17/05/2016;38;CABRA;1260;8;13;681;1,032;13,74;5,03;3,48;4,57;2,64
17/05/2016;1;CABRA;25300;4;14;6,8;1,032;13,86;5,02;3,49;4,76;2,57
17/05/2016;1;CABRA;23760;4;14;6,82;1,032;13,81;5,02;3,53;4,69;2,59
17/05/2016;1;CABRA;23480;3,2;14;6,81;1,032;13,7;4,85;3,67;4,71;2,69
18/05/2016;32;VACA;23920;6,6;15;6,82;1,03;11,86;3,24;3,08;4,78;2,23
18/05/2016;1;CABRA;11220;5;13;6,86;1,032;13,5;4,82;3,49;4,68;2,59
18/05/2016;20;VACA;24280;5,4;15;6,82;1,03;12,47;3,65;3,32;4,87;2,35
18/05/2016;22;VACA;24300;6,7;15;6,83;1,03;12,41;3,58;3,21;4,97;2,29
18/05/2016;21;VACA;26820;4,7;15;6,81;1,03;12,25;3,28;3,34;4,98;2,4
18/05/2016;23;VACA;20520;5,7;15;6,81;1,03;12,21;3,4;3,2;4,95;2,34
18/05/2016;40;OVEJA;6640;5,7;18;6,79;1,036;18,12;7,2;5,39;4,85;4,22
18/05/2016;42;CABRA;5620;4,7;13;6,85;1,032;13,37;4,59;3,52;4,85;2,65
18/05/2016;29;VACA;16400;4;14;6,84;1,03;11,77;3,15;3,03;4,85;2,19
18/05/2016;29;VACA;9400;7;15;6,82;1,03;12,12;3,43;3,21;4,75;2,26
18/05/2016;24;VACA;16840;6,7;15;6,83;1,03;11,93;3,22;3,15;4,85;2,25
18/05/2016;41;CABRA;8420;4;13;6,85;1,032;13,53;4,82;3,4;4,75;2,6
18/05/2016;26;VACA;5440;4,7;16;6,78;1,03;12,19;3,55;3,06;4,84;2,18
18/05/2016;39;CABRA;2040;5,8;13;6,85;1,032;13,79;4,96;3,46;4,78;2,61
18/05/2016;39;OVEJA;4260;5,5;20;6,77;1,036;18,77;7,79;5,58;4,7;4,26
18/05/2016;27;VACA;14100;8;15;6,82;1,03;12,28;3,62;3,22;4,8;2,24
18/05/2016;43;CABRA;3800;5;14;6,8;1,032;14,13;5,06;3,84;4,73;2,87
18/05/2016;1;CABRA;26300;3,8;13;6,82;1,032;13,41;4,73;3,36;4,75;2,48
18/05/2016;25;VACA;25500;6;16;6,8;1,03;13,01;4,1;3,35;4,91;2,39
18/05/2016;38;CABRA;8880;4;15;6,81;1,032;13,84;5,07;3,52;4,67;2,59
18/05/2016;38;OVEJA;3620;4;20;6,8;1,036;17,41;6,78;5,28;4,75;4,05
18/05/2016;42;OVEJA;6280;5;20;6,82;1,036;18,65;7,77;5,4;4,76;4,19
18/05/2016;42;CABRA;2920;5;14;6,82;1,032;13,06;4,38;3,48;4,65;2,58
18/05/2016;37;CABRA;3160;5;14;6,82;1,032;13,78;4,96;3,63;4,66;2,7
18/05/2016;1;CABRA;24860;4;13;6,82;1,032;13,83;5,03;3,52;4,7;2,63
18/05/2016;30;VACA;26280;5;15;6,82;1,03;11,97;3,18;3,23;4,87;2,3
18/05/2016;18;VACA;25120;2;15;6,8;1,03;12,77;3,58;3,6;5;2,56
18/05/2016;32;VACA;30140;6,5;15;6,8;1,03;12,22;3,3;3,24;4,93;2,29
18/05/2016;1;CABRA;26220;3;13;6,82;1,032;13,56;4,86;3,43;4,71;2,57
19/05/2016;20;VACA;23720;6,4;15;6,83;1,03;12,26;3,55;3,24;4,81;2,3
19/05/2016;22;VACA;25120;6,9;15;6,83;1,03;12;3,22;3,17;4,91;2,25
19/05/2016;21;VACA;27000;4,2;15;6,82;1,03;12,22;3,27;3,31;4,96;2,38
19/05/2016;23;VACA;23020;5,7;15;6,83;1,03;12,22;3,43;3,15;4,94;2,28
19/05/2016;41;OVEJA;5340;5;18;6,83;1,036;18,04;7,22;5,32;4,82;4,13
19/05/2016;40;CABRA;5540;6;13;6,85;1,032;13,52;4,7;3,41;4,85;2,66
19/05/2016;40;OVEJA;3420;5;20;6,74;1,036;17,96;7,25;4,92;4,91;3,95
19/05/2016;29;VACA;12900;4,4;14;6,85;1,03;11,74;3,14;2,96;4,84;2,1
19/05/2016;29;VACA;11300;6,4;14;6,84;1,03;11,78;3,2;3,07;4,74;2,19
19/05/2016;32;VACA;22400;6;15;6,8;1,03;12,04;3,35;3,14;4,8;2,21
19/05/2016;26;VACA;5740;4,78;15;6,8;1,03;12,26;3,59;3,08;4,86;2,19
19/05/2016;42;CABRA;2380;8,5;13;6,83;1,032;12,93;4,29;3,45;4,65;2,61
19/05/2016;42;OVEJA;5100;8,5;20;6,75;1,036;18,21;7,23;5,5;4,84;4,31
19/05/2016;45;CABRA;9760;7;13;6,8;1,032;13,32;4,49;3,59;4,73;2,69
19/05/2016;1;OVEJA;8480;4,5;20;6,75;1,036;17,03;6,49;5,12;4,71;4,02
19/05/2016;38;CABRA;1400;7,3;13;6,8;1,032;13,24;4,54;3,49;4,64;2,65
19/05/2016;43;CABRA;1360;7;13;6,81;1,032;13,11;4,31;3,53;4,77;2,71
19/05/2016;43;OVEJA;2960;5,3;20;6,8;1,036;17,85;6,84;5,68;4,73;4,42
19/05/2016;39;OVEJA;6280;4,4;21;6,85;1,036;17,31;6,67;4,93;4,9;3,92
19/05/2016;46;OVEJA;13020;7;21;6,78;1,036;17,33;6,67;5,16;4,8;4,06
19/05/2016;25;VACA;21980;5,5;16;6,78;1,03;12,95;4,11;3,31;4,85;2,39
19/05/2016;1;CABRA;25980;3,8;14;6,82;1,032;13,67;4,91;3,47;4,73;2,59
19/05/2016;1;CABRA;25760;3,7;14;6,82;1,032;13,87;5,03;3,48;4,77;2,58
19/05/2016;18;VACA;24480;6,3;16;6,83;1,03;12,85;3,66;3,59;5;2,56
19/05/2016;1;CABRA;25720;3;14;6,82;1,032;13,41;4,84;3,47;4,58;2,52
19/05/2016;1;CABRA;25300;5;14;6,81;1,032;13,37;4,73;3,48;4,66;2,53
20/05/2016;26;VACA;5760;5,4;15;6,82;1,03;12,35;3,63;3,15;4,88;2,22
20/05/2016;40;OVEJA;9600;4,8;18;6,84;1,036;18,07;7,24;5,3;4,84;4,08
20/05/2016;30;VACA;25960;4,5;14;6,85;1,03;12;3,19;3,23;4,92;2,26
20/05/2016;24;VACA;27880;5,6;15;6,83;1,03;12,06;3,26;3,17;4,91;2,25
20/05/2016;41;CABRA;9100;5;14;6,84;1,032;13,57;4,78;3,42;4,79;2,59
20/05/2016;18;VACA;26060;7,4;15;6,81;1,03;12,72;3,7;3,45;4,95;2,46
20/05/2016;29;VACA;17000;4,2;14;6,86;1,03;11,82;3,15;3,03;4,88;2,18
20/05/2016;29;VACA;9520;7,2;14;6,86;1,03;12,06;3,36;3,21;4,76;2,24
